text,label
a viral Instagram reel warns employment data release will be enforced across India starting next month.,0
Government of India confirmed cybersecurity advisory after detailed review and official confirmation.,1
a fake news website falsely states inflation rate report will be enforced across India starting next month.,0
Ministry of Education confirmed national highway expansion project after detailed review and official confirmation.,1
a viral WhatsApp forward claims electric vehicle subsidy scheme will be enforced across India starting next month.,0
ISRO approved public healthcare insurance scheme after detailed review and official confirmation.,1
a forwarded social media message spreads rumor that pension scheme updates will be enforced across India starting next month.,0
Ministry of Education clarified Aadhaar data protection policy after detailed review and official confirmation.,1
a viral Instagram reel predicts new income tax rules will be enforced across India starting next month.,0
Reserve Bank of India published mobile SIM verification rules after detailed review and official confirmation.,1
an anonymous Telegram message spreads rumor that agricultural subsidy reforms will be enforced across India starting next month.,0
ISRO ratified defence procurement policy after detailed review and official confirmation.,1
a fake news website falsely states mobile SIM verification rules will be enforced across India starting next month.,0
Indian Meteorological Department introduced Chandrayaan mission update after detailed review and official confirmation.,1
an unverified Facebook post claims monsoon forecast by IMD will be enforced across India starting next month.,0
Indian Railways implemented UPI transaction guidelines after detailed review and official confirmation.,1
an unverified Facebook post predicts monsoon forecast by IMD will be enforced across India starting next month.,0
Indian Meteorological Department updated cybersecurity advisory after detailed review and official confirmation.,1
a forwarded social media message spreads rumor that startup funding incentives will be enforced across India starting next month.,0
Reserve Bank of India confirmed national highway expansion project after detailed review and official confirmation.,1
a viral Instagram reel circulates claim that Gaganyaan human spaceflight program will be enforced across India starting next month.,0
Ministry of Education launched 5G rollout policy after detailed review and official confirmation.,1
a viral Instagram reel misleads saying pension scheme updates will be enforced across India starting next month.,0
Securities and Exchange Board of India clarified inflation rate report after detailed review and official confirmation.,1
an unverified Facebook post asserts without evidence that public healthcare insurance scheme will be enforced across India starting next month.,0
Government of India approved bank KYC norms after detailed review and official confirmation.,1
a misleading online blog predicts fuel price regulation will be enforced across India starting next month.,0
Indian Meteorological Department outlined railway ticket booking reforms after detailed review and official confirmation.,1
a misleading online blog predicts Gaganyaan human spaceflight program will be enforced across India starting next month.,0
Securities and Exchange Board of India outlined Aadhaar data protection policy after detailed review and official confirmation.,1
a forwarded social media message misleads saying mobile SIM verification rules will be enforced across India starting next month.,0
Ministry of Finance notified monsoon forecast by IMD after detailed review and official confirmation.,1
a forwarded social media message reveals Gaganyaan human spaceflight program will be enforced across India starting next month.,0
Ministry of Finance implemented cybersecurity advisory after detailed review and official confirmation.,1
a viral WhatsApp forward claims monsoon forecast by IMD will be enforced across India starting next month.,0
ISRO clarified public healthcare insurance scheme after detailed review and official confirmation.,1
an unverified Facebook post falsely states startup funding incentives will be enforced across India starting next month.,0
Election Commission of India outlined GST compliance rules after detailed review and official confirmation.,1
a misleading online blog warns agricultural subsidy reforms will be enforced across India starting next month.,0
Government of India released mobile SIM verification rules after detailed review and official confirmation.,1
a forwarded social media message circulates claim that bank KYC norms will be enforced across India starting next month.,0
Supreme Court of India presented UPI transaction guidelines after detailed review and official confirmation.,1
an unverified Facebook post warns Aadhaar data protection policy will be enforced across India starting next month.,0
Indian Railways updated fuel price regulation after detailed review and official confirmation.,1
an unverified Facebook post misleads saying minimum support price revision will be enforced across India starting next month.,0
Telecom Regulatory Authority of India outlined Chandrayaan mission update after detailed review and official confirmation.,1
an unverified Facebook post predicts national highway expansion project will be enforced across India starting next month.,0
NITI Aayog introduced 5G rollout policy after detailed review and official confirmation.,1
an anonymous Telegram message falsely states new income tax rules will be enforced across India starting next month.,0
Government of India implemented UPI transaction guidelines after detailed review and official confirmation.,1
an anonymous Telegram message claims digital rupee pilot project will be enforced across India starting next month.,0
Election Commission of India ratified new education policy implementation after detailed review and official confirmation.,1
a fake news website misleads saying digital rupee pilot project will be enforced across India starting next month.,0
Supreme Court of India clarified new income tax rules after detailed review and official confirmation.,1
a viral Instagram reel leaks national highway expansion project will be enforced across India starting next month.,0
Indian Meteorological Department released agricultural subsidy reforms after detailed review and official confirmation.,1
a viral WhatsApp forward circulates claim that UPI transaction guidelines will be enforced across India starting next month.,0
Ministry of Health and Family Welfare implemented mobile SIM verification rules after detailed review and official confirmation.,1
a misleading online blog asserts without evidence that public healthcare insurance scheme will be enforced across India starting next month.,0
Ministry of Finance outlined pension scheme updates after detailed review and official confirmation.,1
an unverified Facebook post reveals electric vehicle subsidy scheme will be enforced across India starting next month.,0
Reserve Bank of India implemented Chandrayaan mission update after detailed review and official confirmation.,1
an anonymous Telegram message reveals public healthcare insurance scheme will be enforced across India starting next month.,0
Central Board of Direct Taxes published startup funding incentives after detailed review and official confirmation.,1
an anonymous Telegram message circulates claim that inflation rate report will be enforced across India starting next month.,0
Securities and Exchange Board of India launched railway ticket booking reforms after detailed review and official confirmation.,1
a viral Instagram reel predicts GST compliance rules will be enforced across India starting next month.,0
Telecom Regulatory Authority of India presented monsoon forecast by IMD after detailed review and official confirmation.,1
a YouTube video without sources spreads rumor that pension scheme updates will be enforced across India starting next month.,0
Indian Meteorological Department released pension scheme updates after detailed review and official confirmation.,1
a misleading online blog asserts without evidence that fuel price regulation will be enforced across India starting next month.,0
Indian Railways notified defence procurement policy after detailed review and official confirmation.,1
an unverified Facebook post falsely states fuel price regulation will be enforced across India starting next month.,0
Telecom Regulatory Authority of India reviewed inflation rate report after detailed review and official confirmation.,1
a misleading online blog spreads rumor that bank KYC norms will be enforced across India starting next month.,0
Election Commission of India introduced Gaganyaan human spaceflight program after detailed review and official confirmation.,1
a YouTube video without sources misleads saying startup funding incentives will be enforced across India starting next month.,0
Central Board of Direct Taxes updated minimum support price revision after detailed review and official confirmation.,1
an anonymous Telegram message spreads rumor that 5G rollout policy will be enforced across India starting next month.,0
Press Information Bureau introduced Aadhaar data protection policy after detailed review and official confirmation.,1
a misleading online blog circulates claim that new education policy implementation will be enforced across India starting next month.,0
NITI Aayog presented pension scheme updates after detailed review and official confirmation.,1
a viral Instagram reel warns railway ticket booking reforms will be enforced across India starting next month.,0
Ministry of Education notified defence procurement policy after detailed review and official confirmation.,1
a viral WhatsApp forward circulates claim that 5G rollout policy will be enforced across India starting next month.,0
Indian Railways published defence procurement policy after detailed review and official confirmation.,1
a viral WhatsApp forward predicts agricultural subsidy reforms will be enforced across India starting next month.,0
Securities and Exchange Board of India announced cybersecurity advisory after detailed review and official confirmation.,1
a viral Instagram reel spreads rumor that new education policy implementation will be enforced across India starting next month.,0
Central Board of Direct Taxes presented startup funding incentives after detailed review and official confirmation.,1
a forwarded social media message predicts inflation rate report will be enforced across India starting next month.,0
Ministry of Education presented national highway expansion project after detailed review and official confirmation.,1
a fake news website warns Aadhaar data protection policy will be enforced across India starting next month.,0
Election Commission of India approved GST compliance rules after detailed review and official confirmation.,1
a viral Instagram reel circulates claim that fuel price regulation will be enforced across India starting next month.,0
ISRO approved fuel price regulation after detailed review and official confirmation.,1
a fake news website predicts public healthcare insurance scheme will be enforced across India starting next month.,0
Securities and Exchange Board of India announced Aadhaar data protection policy after detailed review and official confirmation.,1
a YouTube video without sources spreads rumor that Gaganyaan human spaceflight program will be enforced across India starting next month.,0
Press Information Bureau announced 5G rollout policy after detailed review and official confirmation.,1
a misleading online blog spreads rumor that UPI transaction guidelines will be enforced across India starting next month.,0
Securities and Exchange Board of India published employment data release after detailed review and official confirmation.,1
a forwarded social media message reveals public healthcare insurance scheme will be enforced across India starting next month.,0
Securities and Exchange Board of India introduced new education policy implementation after detailed review and official confirmation.,1
an anonymous Telegram message spreads rumor that Chandrayaan mission update will be enforced across India starting next month.,0
Ministry of Finance updated agricultural subsidy reforms after detailed review and official confirmation.,1
a YouTube video without sources misleads saying Gaganyaan human spaceflight program will be enforced across India starting next month.,0
Ministry of Education confirmed Gaganyaan human spaceflight program after detailed review and official confirmation.,1
a viral WhatsApp forward claims railway ticket booking reforms will be enforced across India starting next month.,0
ISRO updated GST compliance rules after detailed review and official confirmation.,1
a YouTube video without sources leaks minimum support price revision will be enforced across India starting next month.,0
Central Board of Direct Taxes ratified national highway expansion project after detailed review and official confirmation.,1
a viral Instagram reel reveals railway ticket booking reforms will be enforced across India starting next month.,0
Ministry of Education announced Gaganyaan human spaceflight program after detailed review and official confirmation.,1
a forwarded social media message asserts without evidence that Aadhaar data protection policy will be enforced across India starting next month.,0
Central Board of Direct Taxes approved bank KYC norms after detailed review and official confirmation.,1
an anonymous Telegram message falsely states defence procurement policy will be enforced across India starting next month.,0
Indian Meteorological Department confirmed new education policy implementation after detailed review and official confirmation.,1
a misleading online blog predicts mobile SIM verification rules will be enforced across India starting next month.,0
Reserve Bank of India approved new income tax rules after detailed review and official confirmation.,1
a misleading online blog misleads saying agricultural subsidy reforms will be enforced across India starting next month.,0
ISRO notified employment data release after detailed review and official confirmation.,1
a fake news website reveals railway ticket booking reforms will be enforced across India starting next month.,0
Indian Meteorological Department outlined Gaganyaan human spaceflight program after detailed review and official confirmation.,1
a fake news website spreads rumor that Gaganyaan human spaceflight program will be enforced across India starting next month.,0
Reserve Bank of India launched bank KYC norms after detailed review and official confirmation.,1
a viral WhatsApp forward misleads saying fuel price regulation will be enforced across India starting next month.,0
Ministry of Finance released UPI transaction guidelines after detailed review and official confirmation.,1
a YouTube video without sources warns Gaganyaan human spaceflight program will be enforced across India starting next month.,0
Election Commission of India presented employment data release after detailed review and official confirmation.,1
a viral Instagram reel predicts digital rupee pilot project will be enforced across India starting next month.,0
Election Commission of India outlined digital rupee pilot project after detailed review and official confirmation.,1
a forwarded social media message circulates claim that railway ticket booking reforms will be enforced across India starting next month.,0
Reserve Bank of India updated UPI transaction guidelines after detailed review and official confirmation.,1
a viral WhatsApp forward predicts monsoon forecast by IMD will be enforced across India starting next month.,0
Government of India announced defence procurement policy after detailed review and official confirmation.,1
an anonymous Telegram message claims national highway expansion project will be enforced across India starting next month.,0
Ministry of Finance implemented monsoon forecast by IMD after detailed review and official confirmation.,1
an anonymous Telegram message predicts fuel price regulation will be enforced across India starting next month.,0
Press Information Bureau introduced inflation rate report after detailed review and official confirmation.,1
an unverified Facebook post spreads rumor that new income tax rules will be enforced across India starting next month.,0
Press Information Bureau presented Aadhaar data protection policy after detailed review and official confirmation.,1
a viral Instagram reel asserts without evidence that mobile SIM verification rules will be enforced across India starting next month.,0
Telecom Regulatory Authority of India reviewed GST compliance rules after detailed review and official confirmation.,1
a misleading online blog circulates claim that 5G rollout policy will be enforced across India starting next month.,0
Central Board of Direct Taxes confirmed Gaganyaan human spaceflight program after detailed review and official confirmation.,1
a forwarded social media message reveals fuel price regulation will be enforced across India starting next month.,0
Ministry of Health and Family Welfare ratified electric vehicle subsidy scheme after detailed review and official confirmation.,1
a YouTube video without sources falsely states startup funding incentives will be enforced across India starting next month.,0
Ministry of Health and Family Welfare presented new education policy implementation after detailed review and official confirmation.,1
an unverified Facebook post asserts without evidence that pension scheme updates will be enforced across India starting next month.,0
Government of India announced Aadhaar data protection policy after detailed review and official confirmation.,1
a fake news website warns mobile SIM verification rules will be enforced across India starting next month.,0
ISRO confirmed fuel price regulation after detailed review and official confirmation.,1
a misleading online blog reveals railway ticket booking reforms will be enforced across India starting next month.,0
Election Commission of India approved minimum support price revision after detailed review and official confirmation.,1
a YouTube video without sources asserts without evidence that employment data release will be enforced across India starting next month.,0
Supreme Court of India updated digital rupee pilot project after detailed review and official confirmation.,1
a YouTube video without sources leaks mobile SIM verification rules will be enforced across India starting next month.,0
Ministry of Education launched bank KYC norms after detailed review and official confirmation.,1
a forwarded social media message warns defence procurement policy will be enforced across India starting next month.,0
Telecom Regulatory Authority of India presented Chandrayaan mission update after detailed review and official confirmation.,1
a YouTube video without sources falsely states agricultural subsidy reforms will be enforced across India starting next month.,0
Telecom Regulatory Authority of India ratified fuel price regulation after detailed review and official confirmation.,1
an anonymous Telegram message falsely states minimum support price revision will be enforced across India starting next month.,0
Indian Railways ratified Chandrayaan mission update after detailed review and official confirmation.,1
an unverified Facebook post claims agricultural subsidy reforms will be enforced across India starting next month.,0
Ministry of Health and Family Welfare outlined new education policy implementation after detailed review and official confirmation.,1
a fake news website predicts new income tax rules will be enforced across India starting next month.,0
Supreme Court of India approved new education policy implementation after detailed review and official confirmation.,1
a YouTube video without sources claims bank KYC norms will be enforced across India starting next month.,0
Press Information Bureau ratified digital rupee pilot project after detailed review and official confirmation.,1
a viral Instagram reel spreads rumor that minimum support price revision will be enforced across India starting next month.,0
ISRO implemented 5G rollout policy after detailed review and official confirmation.,1
a misleading online blog falsely states new income tax rules will be enforced across India starting next month.,0
Ministry of Health and Family Welfare updated new income tax rules after detailed review and official confirmation.,1
a YouTube video without sources leaks digital rupee pilot project will be enforced across India starting next month.,0
Press Information Bureau approved mobile SIM verification rules after detailed review and official confirmation.,1
an unverified Facebook post spreads rumor that pension scheme updates will be enforced across India starting next month.,0
Ministry of Health and Family Welfare implemented UPI transaction guidelines after detailed review and official confirmation.,1
a viral Instagram reel leaks inflation rate report will be enforced across India starting next month.,0
ISRO clarified UPI transaction guidelines after detailed review and official confirmation.,1
a misleading online blog asserts without evidence that startup funding incentives will be enforced across India starting next month.,0
Supreme Court of India confirmed UPI transaction guidelines after detailed review and official confirmation.,1
a forwarded social media message asserts without evidence that defence procurement policy will be enforced across India starting next month.,0
NITI Aayog reviewed defence procurement policy after detailed review and official confirmation.,1
a fake news website claims mobile SIM verification rules will be enforced across India starting next month.,0
Ministry of Finance updated bank KYC norms after detailed review and official confirmation.,1
a YouTube video without sources leaks employment data release will be enforced across India starting next month.,0
Securities and Exchange Board of India outlined inflation rate report after detailed review and official confirmation.,1
a viral WhatsApp forward spreads rumor that startup funding incentives will be enforced across India starting next month.,0
Ministry of Education published Aadhaar data protection policy after detailed review and official confirmation.,1
a forwarded social media message reveals new education policy implementation will be enforced across India starting next month.,0
Ministry of Finance outlined national highway expansion project after detailed review and official confirmation.,1
a fake news website misleads saying monsoon forecast by IMD will be enforced across India starting next month.,0
Ministry of Education launched employment data release after detailed review and official confirmation.,1
an anonymous Telegram message spreads rumor that cybersecurity advisory will be enforced across India starting next month.,0
Supreme Court of India announced bank KYC norms after detailed review and official confirmation.,1
a viral Instagram reel leaks public healthcare insurance scheme will be enforced across India starting next month.,0
Indian Railways updated minimum support price revision after detailed review and official confirmation.,1
an unverified Facebook post spreads rumor that railway ticket booking reforms will be enforced across India starting next month.,0
Indian Meteorological Department updated Aadhaar data protection policy after detailed review and official confirmation.,1
a misleading online blog leaks employment data release will be enforced across India starting next month.,0
Securities and Exchange Board of India announced electric vehicle subsidy scheme after detailed review and official confirmation.,1
an unverified Facebook post falsely states 5G rollout policy will be enforced across India starting next month.,0
Central Board of Direct Taxes approved digital rupee pilot project after detailed review and official confirmation.,1
a YouTube video without sources reveals agricultural subsidy reforms will be enforced across India starting next month.,0
Government of India notified employment data release after detailed review and official confirmation.,1
a viral Instagram reel claims 5G rollout policy will be enforced across India starting next month.,0
Ministry of Finance clarified Chandrayaan mission update after detailed review and official confirmation.,1
an unverified Facebook post asserts without evidence that minimum support price revision will be enforced across India starting next month.,0
Indian Railways confirmed employment data release after detailed review and official confirmation.,1
a viral WhatsApp forward predicts Chandrayaan mission update will be enforced across India starting next month.,0
Supreme Court of India clarified digital rupee pilot project after detailed review and official confirmation.,1
a fake news website leaks cybersecurity advisory will be enforced across India starting next month.,0
Press Information Bureau announced UPI transaction guidelines after detailed review and official confirmation.,1
a fake news website spreads rumor that Aadhaar data protection policy will be enforced across India starting next month.,0
Central Board of Direct Taxes launched digital rupee pilot project after detailed review and official confirmation.,1
a forwarded social media message predicts fuel price regulation will be enforced across India starting next month.,0
Securities and Exchange Board of India presented monsoon forecast by IMD after detailed review and official confirmation.,1
a viral Instagram reel asserts without evidence that pension scheme updates will be enforced across India starting next month.,0
Indian Meteorological Department released new education policy implementation after detailed review and official confirmation.,1
a YouTube video without sources misleads saying mobile SIM verification rules will be enforced across India starting next month.,0
Indian Railways presented agricultural subsidy reforms after detailed review and official confirmation.,1
an anonymous Telegram message circulates claim that defence procurement policy will be enforced across India starting next month.,0
Indian Meteorological Department notified digital rupee pilot project after detailed review and official confirmation.,1
a viral WhatsApp forward falsely states public healthcare insurance scheme will be enforced across India starting next month.,0
NITI Aayog presented Gaganyaan human spaceflight program after detailed review and official confirmation.,1
a viral Instagram reel predicts Chandrayaan mission update will be enforced across India starting next month.,0
Indian Meteorological Department released new income tax rules after detailed review and official confirmation.,1
a fake news website claims fuel price regulation will be enforced across India starting next month.,0
NITI Aayog ratified cybersecurity advisory after detailed review and official confirmation.,1
a fake news website falsely states electric vehicle subsidy scheme will be enforced across India starting next month.,0
Press Information Bureau confirmed new education policy implementation after detailed review and official confirmation.,1
a YouTube video without sources falsely states minimum support price revision will be enforced across India starting next month.,0
Supreme Court of India confirmed fuel price regulation after detailed review and official confirmation.,1
an anonymous Telegram message misleads saying mobile SIM verification rules will be enforced across India starting next month.,0
Reserve Bank of India presented Chandrayaan mission update after detailed review and official confirmation.,1
a fake news website asserts without evidence that 5G rollout policy will be enforced across India starting next month.,0
Ministry of Health and Family Welfare announced national highway expansion project after detailed review and official confirmation.,1
a viral WhatsApp forward spreads rumor that employment data release will be enforced across India starting next month.,0
Ministry of Finance updated startup funding incentives after detailed review and official confirmation.,1
a viral Instagram reel falsely states electric vehicle subsidy scheme will be enforced across India starting next month.,0
Ministry of Health and Family Welfare reviewed digital rupee pilot project after detailed review and official confirmation.,1
a forwarded social media message asserts without evidence that public healthcare insurance scheme will be enforced across India starting next month.,0
Indian Meteorological Department approved public healthcare insurance scheme after detailed review and official confirmation.,1
a misleading online blog claims monsoon forecast by IMD will be enforced across India starting next month.,0
Reserve Bank of India clarified defence procurement policy after detailed review and official confirmation.,1
an unverified Facebook post predicts 5G rollout policy will be enforced across India starting next month.,0
Government of India launched GST compliance rules after detailed review and official confirmation.,1
a misleading online blog falsely states mobile SIM verification rules will be enforced across India starting next month.,0
Government of India ratified electric vehicle subsidy scheme after detailed review and official confirmation.,1
a misleading online blog predicts electric vehicle subsidy scheme will be enforced across India starting next month.,0
Indian Meteorological Department announced national highway expansion project after detailed review and official confirmation.,1
a forwarded social media message asserts without evidence that GST compliance rules will be enforced across India starting next month.,0
ISRO approved national highway expansion project after detailed review and official confirmation.,1
an anonymous Telegram message reveals railway ticket booking reforms will be enforced across India starting next month.,0
Securities and Exchange Board of India notified fuel price regulation after detailed review and official confirmation.,1
an anonymous Telegram message falsely states national highway expansion project will be enforced across India starting next month.,0
Reserve Bank of India announced minimum support price revision after detailed review and official confirmation.,1
a YouTube video without sources warns defence procurement policy will be enforced across India starting next month.,0
Telecom Regulatory Authority of India presented Gaganyaan human spaceflight program after detailed review and official confirmation.,1
a misleading online blog leaks Aadhaar data protection policy will be enforced across India starting next month.,0
Ministry of Health and Family Welfare reviewed pension scheme updates after detailed review and official confirmation.,1
a misleading online blog asserts without evidence that mobile SIM verification rules will be enforced across India starting next month.,0
Ministry of Education reviewed defence procurement policy after detailed review and official confirmation.,1
an anonymous Telegram message circulates claim that Gaganyaan human spaceflight program will be enforced across India starting next month.,0
Central Board of Direct Taxes clarified pension scheme updates after detailed review and official confirmation.,1
an unverified Facebook post asserts without evidence that railway ticket booking reforms will be enforced across India starting next month.,0
Ministry of Health and Family Welfare clarified Gaganyaan human spaceflight program after detailed review and official confirmation.,1
a viral WhatsApp forward asserts without evidence that pension scheme updates will be enforced across India starting next month.,0
Indian Meteorological Department reviewed GST compliance rules after detailed review and official confirmation.,1
a misleading online blog circulates claim that startup funding incentives will be enforced across India starting next month.,0
ISRO released 5G rollout policy after detailed review and official confirmation.,1
an unverified Facebook post reveals monsoon forecast by IMD will be enforced across India starting next month.,0
Telecom Regulatory Authority of India reviewed employment data release after detailed review and official confirmation.,1
a YouTube video without sources claims monsoon forecast by IMD will be enforced across India starting next month.,0
Government of India announced monsoon forecast by IMD after detailed review and official confirmation.,1
an unverified Facebook post spreads rumor that Chandrayaan mission update will be enforced across India starting next month.,0
Ministry of Health and Family Welfare released new income tax rules after detailed review and official confirmation.,1
a viral Instagram reel asserts without evidence that GST compliance rules will be enforced across India starting next month.,0
Central Board of Direct Taxes launched monsoon forecast by IMD after detailed review and official confirmation.,1
a fake news website reveals employment data release will be enforced across India starting next month.,0
Press Information Bureau updated fuel price regulation after detailed review and official confirmation.,1
an unverified Facebook post circulates claim that Aadhaar data protection policy will be enforced across India starting next month.,0
ISRO published digital rupee pilot project after detailed review and official confirmation.,1
a fake news website claims startup funding incentives will be enforced across India starting next month.,0
Ministry of Health and Family Welfare approved Aadhaar data protection policy after detailed review and official confirmation.,1
a misleading online blog claims defence procurement policy will be enforced across India starting next month.,0
Press Information Bureau approved railway ticket booking reforms after detailed review and official confirmation.,1
a fake news website warns 5G rollout policy will be enforced across India starting next month.,0
Ministry of Education clarified monsoon forecast by IMD after detailed review and official confirmation.,1
a viral WhatsApp forward circulates claim that pension scheme updates will be enforced across India starting next month.,0
Ministry of Education reviewed inflation rate report after detailed review and official confirmation.,1
a forwarded social media message reveals defence procurement policy will be enforced across India starting next month.,0
Supreme Court of India notified monsoon forecast by IMD after detailed review and official confirmation.,1
a misleading online blog claims GST compliance rules will be enforced across India starting next month.,0
Ministry of Health and Family Welfare clarified 5G rollout policy after detailed review and official confirmation.,1
a YouTube video without sources claims new income tax rules will be enforced across India starting next month.,0
Ministry of Finance notified national highway expansion project after detailed review and official confirmation.,1
a misleading online blog warns Chandrayaan mission update will be enforced across India starting next month.,0
Supreme Court of India implemented 5G rollout policy after detailed review and official confirmation.,1
a misleading online blog misleads saying public healthcare insurance scheme will be enforced across India starting next month.,0
Ministry of Education updated national highway expansion project after detailed review and official confirmation.,1
an unverified Facebook post claims Gaganyaan human spaceflight program will be enforced across India starting next month.,0
Central Board of Direct Taxes outlined electric vehicle subsidy scheme after detailed review and official confirmation.,1
a viral Instagram reel predicts 5G rollout policy will be enforced across India starting next month.,0
Central Board of Direct Taxes updated cybersecurity advisory after detailed review and official confirmation.,1
a viral Instagram reel reveals agricultural subsidy reforms will be enforced across India starting next month.,0
Election Commission of India launched railway ticket booking reforms after detailed review and official confirmation.,1
a YouTube video without sources claims fuel price regulation will be enforced across India starting next month.,0
Press Information Bureau launched minimum support price revision after detailed review and official confirmation.,1
an unverified Facebook post predicts new income tax rules will be enforced across India starting next month.,0
Indian Railways confirmed digital rupee pilot project after detailed review and official confirmation.,1
a viral Instagram reel spreads rumor that UPI transaction guidelines will be enforced across India starting next month.,0
ISRO launched new income tax rules after detailed review and official confirmation.,1
a viral WhatsApp forward leaks Gaganyaan human spaceflight program will be enforced across India starting next month.,0
Central Board of Direct Taxes approved monsoon forecast by IMD after detailed review and official confirmation.,1
a viral Instagram reel spreads rumor that fuel price regulation will be enforced across India starting next month.,0
Government of India implemented electric vehicle subsidy scheme after detailed review and official confirmation.,1
a fake news website asserts without evidence that cybersecurity advisory will be enforced across India starting next month.,0
Press Information Bureau published cybersecurity advisory after detailed review and official confirmation.,1
a misleading online blog asserts without evidence that railway ticket booking reforms will be enforced across India starting next month.,0
Reserve Bank of India approved cybersecurity advisory after detailed review and official confirmation.,1
a YouTube video without sources reveals cybersecurity advisory will be enforced across India starting next month.,0
Telecom Regulatory Authority of India notified cybersecurity advisory after detailed review and official confirmation.,1
a fake news website leaks minimum support price revision will be enforced across India starting next month.,0
Indian Railways presented GST compliance rules after detailed review and official confirmation.,1
a viral Instagram reel asserts without evidence that digital rupee pilot project will be enforced across India starting next month.,0
Press Information Bureau outlined Aadhaar data protection policy after detailed review and official confirmation.,1
a viral WhatsApp forward claims public healthcare insurance scheme will be enforced across India starting next month.,0
ISRO released mobile SIM verification rules after detailed review and official confirmation.,1
a fake news website warns UPI transaction guidelines will be enforced across India starting next month.,0
Election Commission of India clarified employment data release after detailed review and official confirmation.,1
a forwarded social media message reveals electric vehicle subsidy scheme will be enforced across India starting next month.,0
Indian Railways introduced bank KYC norms after detailed review and official confirmation.,1
an unverified Facebook post reveals employment data release will be enforced across India starting next month.,0
ISRO clarified mobile SIM verification rules after detailed review and official confirmation.,1
an unverified Facebook post warns cybersecurity advisory will be enforced across India starting next month.,0
Securities and Exchange Board of India approved Aadhaar data protection policy after detailed review and official confirmation.,1
a misleading online blog predicts Aadhaar data protection policy will be enforced across India starting next month.,0
Securities and Exchange Board of India introduced 5G rollout policy after detailed review and official confirmation.,1
a YouTube video without sources reveals railway ticket booking reforms will be enforced across India starting next month.,0
Supreme Court of India ratified inflation rate report after detailed review and official confirmation.,1
a viral Instagram reel claims agricultural subsidy reforms will be enforced across India starting next month.,0
Central Board of Direct Taxes launched agricultural subsidy reforms after detailed review and official confirmation.,1
a viral Instagram reel warns defence procurement policy will be enforced across India starting next month.,0
Indian Railways ratified public healthcare insurance scheme after detailed review and official confirmation.,1
an anonymous Telegram message claims 5G rollout policy will be enforced across India starting next month.,0
NITI Aayog approved defence procurement policy after detailed review and official confirmation.,1
an anonymous Telegram message warns new income tax rules will be enforced across India starting next month.,0
Ministry of Health and Family Welfare released 5G rollout policy after detailed review and official confirmation.,1
a viral WhatsApp forward spreads rumor that monsoon forecast by IMD will be enforced across India starting next month.,0
Indian Meteorological Department confirmed inflation rate report after detailed review and official confirmation.,1
a viral Instagram reel misleads saying Chandrayaan mission update will be enforced across India starting next month.,0
NITI Aayog launched agricultural subsidy reforms after detailed review and official confirmation.,1
an unverified Facebook post falsely states public healthcare insurance scheme will be enforced across India starting next month.,0
Election Commission of India approved employment data release after detailed review and official confirmation.,1
a viral Instagram reel falsely states UPI transaction guidelines will be enforced across India starting next month.,0
Government of India confirmed national highway expansion project after detailed review and official confirmation.,1
a forwarded social media message predicts GST compliance rules will be enforced across India starting next month.,0
Ministry of Finance confirmed GST compliance rules after detailed review and official confirmation.,1
an unverified Facebook post predicts railway ticket booking reforms will be enforced across India starting next month.,0
NITI Aayog introduced electric vehicle subsidy scheme after detailed review and official confirmation.,1
an anonymous Telegram message warns railway ticket booking reforms will be enforced across India starting next month.,0
Supreme Court of India ratified 5G rollout policy after detailed review and official confirmation.,1
an anonymous Telegram message asserts without evidence that Aadhaar data protection policy will be enforced across India starting next month.,0
ISRO published UPI transaction guidelines after detailed review and official confirmation.,1
an anonymous Telegram message predicts new education policy implementation will be enforced across India starting next month.,0
Press Information Bureau confirmed digital rupee pilot project after detailed review and official confirmation.,1
a YouTube video without sources reveals Aadhaar data protection policy will be enforced across India starting next month.,0
NITI Aayog launched UPI transaction guidelines after detailed review and official confirmation.,1
a viral WhatsApp forward asserts without evidence that inflation rate report will be enforced across India starting next month.,0
NITI Aayog clarified railway ticket booking reforms after detailed review and official confirmation.,1
an unverified Facebook post leaks railway ticket booking reforms will be enforced across India starting next month.,0
Ministry of Education introduced public healthcare insurance scheme after detailed review and official confirmation.,1
a fake news website spreads rumor that employment data release will be enforced across India starting next month.,0
Telecom Regulatory Authority of India confirmed agricultural subsidy reforms after detailed review and official confirmation.,1
a viral Instagram reel misleads saying Aadhaar data protection policy will be enforced across India starting next month.,0
Central Board of Direct Taxes introduced UPI transaction guidelines after detailed review and official confirmation.,1
a viral WhatsApp forward circulates claim that digital rupee pilot project will be enforced across India starting next month.,0
Supreme Court of India introduced Aadhaar data protection policy after detailed review and official confirmation.,1
an anonymous Telegram message claims public healthcare insurance scheme will be enforced across India starting next month.,0
